evaluation_type,window_id,attack_id,target_tag,p1_target_tag,method,candidate_action,t,step,predicted_LIT101,predicted_level,safe_low,safe_high,target_low,target_high,predicted_pump_state,predicted_mv101_state,selected
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,4,4,686.8445873786987,686.8445873786987,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,5,5,685.9731448544385,685.9731448544385,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,6,6,685.1017023301782,685.1017023301782,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,7,7,684.230259805918,684.230259805918,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,8,8,683.3588172816577,683.3588172816577,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,9,9,682.4873747573974,682.4873747573974,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,10,10,681.6159322331372,681.6159322331372,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,11,11,680.7444897088769,680.7444897088769,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,12,12,679.8730471846167,679.8730471846167,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,13,13,679.0016046603564,679.0016046603564,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,14,14,678.1301621360961,678.1301621360961,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,15,15,677.2587196118359,677.2587196118359,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,16,16,676.3872770875756,676.3872770875756,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,17,17,675.5158345633154,675.5158345633154,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,18,18,674.6443920390551,674.6443920390551,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,19,19,673.7729495147948,673.7729495147948,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,20,20,672.9015069905346,672.9015069905346,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,21,21,672.0300644662743,672.0300644662743,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,22,22,671.1586219420141,671.1586219420141,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,23,23,670.2871794177538,670.2871794177538,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,24,24,669.4157368934935,669.4157368934935,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,25,25,668.5442943692333,668.5442943692333,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,26,26,667.672851844973,667.672851844973,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,27,27,666.8014093207128,666.8014093207128,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,28,28,665.9299667964525,665.9299667964525,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,29,29,665.0585242721922,665.0585242721922,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,30,30,664.187081747932,664.187081747932,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,31,31,663.3156392236717,663.3156392236717,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,32,32,662.4441966994115,662.4441966994115,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,33,33,661.5727541751512,661.5727541751512,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,34,34,660.701311650891,660.701311650891,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,35,35,659.8298691266307,659.8298691266307,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,36,36,658.9584266023704,658.9584266023704,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,37,37,658.0869840781102,658.0869840781102,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,38,38,657.2155415538499,657.2155415538499,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,39,39,656.3440990295896,656.3440990295896,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,40,40,655.4726565053294,655.4726565053294,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,41,41,654.6012139810691,654.6012139810691,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,42,42,653.7297714568089,653.7297714568089,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,43,43,652.8583289325486,652.8583289325486,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,44,44,651.9868864082883,651.9868864082883,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,45,45,651.1154438840281,651.1154438840281,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,46,46,650.2440013597678,650.2440013597678,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,47,47,649.3725588355076,649.3725588355076,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,48,48,648.5011163112473,648.5011163112473,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,49,49,647.629673786987,647.629673786987,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,50,50,646.7582312627268,646.7582312627268,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,51,51,645.8867887384665,645.8867887384665,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,52,52,645.0153462142063,645.0153462142063,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,53,53,644.143903689946,644.143903689946,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,54,54,643.2724611656857,643.2724611656857,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,55,55,642.4010186414255,642.4010186414255,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,56,56,641.5295761171652,641.5295761171652,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,57,57,640.658133592905,640.658133592905,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,58,58,639.7866910686447,639.7866910686447,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R9_EMERGENCY_DRAIN_BOTH_PUMPS,59,59,638.9152485443844,638.9152485443844,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,0,0,691.2097337757398,691.2097337757398,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,1,1,691.2176675514795,691.2176675514795,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,2,2,691.2256013272192,691.2256013272192,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,3,3,691.233535102959,691.233535102959,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,4,4,691.2414688786987,691.2414688786987,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,5,5,691.2494026544384,691.2494026544384,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,6,6,691.2573364301782,691.2573364301782,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,7,7,691.2652702059179,691.2652702059179,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,8,8,691.2732039816576,691.2732039816576,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,9,9,691.2811377573973,691.2811377573973,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,10,10,691.2890715331371,691.2890715331371,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,11,11,691.2970053088768,691.2970053088768,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,12,12,691.3049390846165,691.3049390846165,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,13,13,691.3128728603563,691.3128728603563,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,14,14,691.320806636096,691.320806636096,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,15,15,691.3287404118357,691.3287404118357,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,16,16,691.3366741875755,691.3366741875755,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,17,17,691.3446079633152,691.3446079633152,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,18,18,691.3525417390549,691.3525417390549,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,19,19,691.3604755147946,691.3604755147946,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,20,20,691.3684092905344,691.3684092905344,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,21,21,691.3763430662741,691.3763430662741,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,22,22,691.3842768420138,691.3842768420138,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,23,23,691.3922106177536,691.3922106177536,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,24,24,691.4001443934933,691.4001443934933,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,25,25,691.408078169233,691.408078169233,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,26,26,691.4160119449728,691.4160119449728,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,27,27,691.4239457207125,691.4239457207125,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,28,28,691.4318794964522,691.4318794964522,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,29,29,691.4398132721919,691.4398132721919,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,30,30,691.4477470479317,691.4477470479317,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,31,31,691.4556808236714,691.4556808236714,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,32,32,691.4636145994111,691.4636145994111,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,33,33,691.4715483751509,691.4715483751509,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,34,34,691.4794821508906,691.4794821508906,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,35,35,691.4874159266303,691.4874159266303,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,36,36,691.49534970237,691.49534970237,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,37,37,691.5032834781098,691.5032834781098,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,38,38,691.5112172538495,691.5112172538495,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,39,39,691.5191510295892,691.5191510295892,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,40,40,691.527084805329,691.527084805329,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,41,41,691.5350185810687,691.5350185810687,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,42,42,691.5429523568084,691.5429523568084,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,43,43,691.5508861325482,691.5508861325482,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,44,44,691.5588199082879,691.5588199082879,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,45,45,691.5667536840276,691.5667536840276,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,46,46,691.5746874597673,691.5746874597673,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,47,47,691.5826212355071,691.5826212355071,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,48,48,691.5905550112468,691.5905550112468,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,49,49,691.5984887869865,691.5984887869865,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,50,50,691.6064225627263,691.6064225627263,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,51,51,691.614356338466,691.614356338466,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,52,52,691.6222901142057,691.6222901142057,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,53,53,691.6302238899455,691.6302238899455,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,54,54,691.6381576656852,691.6381576656852,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,55,55,691.6460914414249,691.6460914414249,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,56,56,691.6540252171646,691.6540252171646,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,57,57,691.6619589929044,691.6619589929044,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,58,58,691.6698927686441,691.6698927686441,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_FULL,R3_SWITCH_TO_BACKUP_PUMP,59,59,691.6778265443838,691.6778265443838,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,0
counterfactual_model_rollout,2,2,P102,P102,B5_NO_TRUST,R0_KEEP_CURRENT,0,0,690.3303574757398,690.3303574757398,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,2,2,P102,P102,B5_NO_TRUST,R0_KEEP_CURRENT,1,1,689.4589149514795,689.4589149514795,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,2,2,P102,P102,B5_NO_TRUST,R0_KEEP_CURRENT,2,2,688.5874724272193,688.5874724272193,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,2,2,P102,P102,B5_NO_TRUST,R0_KEEP_CURRENT,3,3,687.716029902959,687.716029902959,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,2,2,P102,P102,B5_NO_TRUST,R0_KEEP_CURRENT,4,4,686.8445873786987,686.8445873786987,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,2,2,P102,P102,B5_NO_TRUST,R0_KEEP_CURRENT,5,5,685.9731448544385,685.9731448544385,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,2,2,P102,P102,B5_NO_TRUST,R0_KEEP_CURRENT,6,6,685.1017023301782,685.1017023301782,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,2,2,P102,P102,B5_NO_TRUST,R0_KEEP_CURRENT,7,7,684.230259805918,684.230259805918,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,2,2,P102,P102,B5_NO_TRUST,R0_KEEP_CURRENT,8,8,683.3588172816577,683.3588172816577,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,2,2,P102,P102,B5_NO_TRUST,R0_KEEP_CURRENT,9,9,682.4873747573974,682.4873747573974,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,2,2,P102,P102,B5_NO_TRUST,R0_KEEP_CURRENT,10,10,681.6159322331372,681.6159322331372,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,2,2,P102,P102,B5_NO_TRUST,R0_KEEP_CURRENT,11,11,680.7444897088769,680.7444897088769,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,2,2,P102,P102,B5_NO_TRUST,R0_KEEP_CURRENT,12,12,679.8730471846167,679.8730471846167,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
