evaluation_type,window_id,attack_id,target_tag,p1_target_tag,method,candidate_action,t,step,predicted_LIT101,predicted_level,safe_low,safe_high,target_low,target_high,predicted_pump_state,predicted_mv101_state,selected
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,3,3,587.5465299029589,587.5465299029589,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,4,4,587.5544636786987,587.5544636786987,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,5,5,587.5623974544384,587.5623974544384,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,6,6,587.5703312301781,587.5703312301781,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,7,7,587.5782650059178,587.5782650059178,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,8,8,587.5861987816576,587.5861987816576,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,9,9,587.5941325573973,587.5941325573973,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,10,10,587.602066333137,587.602066333137,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,11,11,587.6100001088768,587.6100001088768,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,12,12,587.6179338846165,587.6179338846165,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,13,13,586.7464913603562,586.7464913603562,494.7025,812.6498,515.3887,587.6138,P101=1;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,14,14,586.754425136096,586.754425136096,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,15,15,586.7623589118357,586.7623589118357,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,16,16,586.7702926875754,586.7702926875754,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,17,17,586.7782264633151,586.7782264633151,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,18,18,586.7861602390549,586.7861602390549,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,19,19,586.7940940147946,586.7940940147946,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,20,20,586.8020277905343,586.8020277905343,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,21,21,586.8099615662741,586.8099615662741,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,22,22,586.8178953420138,586.8178953420138,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,23,23,586.8258291177535,586.8258291177535,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,24,24,586.8337628934933,586.8337628934933,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,25,25,586.841696669233,586.841696669233,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,26,26,586.8496304449727,586.8496304449727,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,27,27,586.8575642207124,586.8575642207124,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,28,28,586.8654979964522,586.8654979964522,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,29,29,586.8734317721919,586.8734317721919,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,30,30,586.8813655479316,586.8813655479316,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,31,31,586.8892993236714,586.8892993236714,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,32,32,586.8972330994111,586.8972330994111,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,33,33,586.9051668751508,586.9051668751508,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,34,34,586.9131006508906,586.9131006508906,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,35,35,586.9210344266303,586.9210344266303,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,36,36,586.92896820237,586.92896820237,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,37,37,586.9369019781097,586.9369019781097,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,38,38,586.9448357538495,586.9448357538495,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,39,39,586.9527695295892,586.9527695295892,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,40,40,586.9607033053289,586.9607033053289,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,41,41,586.9686370810687,586.9686370810687,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,42,42,586.9765708568084,586.9765708568084,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,43,43,586.9845046325481,586.9845046325481,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,44,44,586.9924384082879,586.9924384082879,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,45,45,587.0003721840276,587.0003721840276,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,46,46,587.0083059597673,587.0083059597673,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,47,47,587.016239735507,587.016239735507,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,48,48,587.0241735112468,587.0241735112468,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,49,49,587.0321072869865,587.0321072869865,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,50,50,587.0400410627262,587.0400410627262,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,51,51,587.047974838466,587.047974838466,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,52,52,587.0559086142057,587.0559086142057,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,53,53,587.0638423899454,587.0638423899454,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,54,54,587.0717761656852,587.0717761656852,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,55,55,587.0797099414249,587.0797099414249,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,56,56,587.0876437171646,587.0876437171646,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,57,57,587.0955774929043,587.0955774929043,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,58,58,587.1035112686441,587.1035112686441,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,RULE_FALLBACK,R5_P1_FALLBACK_CONTROL,59,59,587.1114450443838,587.1114450443838,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,0,0,589.2814811757397,589.2814811757397,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,1,1,587.5306623514795,587.5306623514795,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,2,2,585.7798435272192,585.7798435272192,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,3,3,584.029024702959,584.029024702959,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,4,4,582.2782058786987,582.2782058786987,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,5,5,580.5273870544385,580.5273870544385,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,6,6,578.7765682301782,578.7765682301782,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,7,7,577.025749405918,577.025749405918,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,8,8,575.2749305816577,575.2749305816577,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,9,9,573.5241117573975,573.5241117573975,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,10,10,571.7732929331372,571.7732929331372,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,11,11,570.022474108877,570.022474108877,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,12,12,568.2716552846167,568.2716552846167,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,13,13,566.5208364603565,566.5208364603565,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,14,14,564.7700176360962,564.7700176360962,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,15,15,563.019198811836,563.019198811836,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,16,16,561.2683799875757,561.2683799875757,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,17,17,559.5175611633155,559.5175611633155,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,18,18,557.7667423390552,557.7667423390552,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,19,19,556.015923514795,556.015923514795,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,20,20,554.2651046905347,554.2651046905347,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,21,21,552.5142858662745,552.5142858662745,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,22,22,550.7634670420142,550.7634670420142,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,23,23,549.012648217754,549.012648217754,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,24,24,547.2618293934937,547.2618293934937,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,25,25,545.5110105692335,545.5110105692335,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,26,26,543.7601917449732,543.7601917449732,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,27,27,542.009372920713,542.009372920713,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,28,28,540.2585540964527,540.2585540964527,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,29,29,538.5077352721925,538.5077352721925,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,30,30,536.7569164479322,536.7569164479322,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,31,31,535.006097623672,535.006097623672,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,32,32,533.2552787994117,533.2552787994117,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,33,33,531.5044599751515,531.5044599751515,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,34,34,529.7536411508912,529.7536411508912,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,35,35,528.002822326631,528.002822326631,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,36,36,526.2520035023707,526.2520035023707,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,37,37,524.5011846781105,524.5011846781105,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,38,38,522.7503658538502,522.7503658538502,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,39,39,520.99954702959,520.99954702959,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,40,40,519.2487282053297,519.2487282053297,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,41,41,517.4979093810695,517.4979093810695,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,42,42,515.7470905568092,515.7470905568092,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,43,43,513.996271732549,513.996271732549,494.7025,812.6498,515.3887,587.6138,P101=1;P102=1,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,44,44,514.0042055082887,514.0042055082887,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,45,45,514.0121392840284,514.0121392840284,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,46,46,514.0200730597682,514.0200730597682,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,47,47,514.0280068355079,514.0280068355079,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,48,48,514.0359406112476,514.0359406112476,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,49,49,514.0438743869873,514.0438743869873,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,50,50,514.0518081627271,514.0518081627271,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,51,51,514.0597419384668,514.0597419384668,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,52,52,514.0676757142065,514.0676757142065,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,53,53,514.0756094899463,514.0756094899463,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,54,54,514.083543265686,514.083543265686,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,55,55,514.0914770414257,514.0914770414257,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,56,56,514.0994108171654,514.0994108171654,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,57,57,514.1073445929052,514.1073445929052,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,58,58,514.1152783686449,514.1152783686449,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
counterfactual_model_rollout,3,3,LIT101,LIT101,PROPOSED,R9_EMERGENCY_DRAIN_BOTH_PUMPS,59,59,514.1232121443846,514.1232121443846,494.7025,812.6498,515.3887,587.6138,P101=0;P102=0,0,1
